@relation 'credit_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A-1-M-1'

@attribute '-0.279v10-0.271v17-0.271v12-0.269v16-0.268v3-0.262v7-0.257v18-0.254v9+0.251v11+0.251v4-0.245v5+0.243v2-0.24v1-0.234v14-0.15v6+0.142v19+0.098v20-0.083attribute_0-0.083time+0.054v8-0.038v15+0.034v22+0.029v13-0.028v28+0.026v26-0.014v27+0.01 v25-0.008amount+0.004v23+0.002v21-0.001v24' numeric
@attribute '-0.407v27-0.389v21+0.373v22+0.268v20-0.23v28+0.221attribute_0+0.22 time-0.209v8-0.197v25-0.192v15+0.186v14+0.159v6-0.145v11-0.141v7+0.134v23-0.108v26-0.102v1-0.099v9-0.088v5+0.085v24-0.083v10-0.074v13+0.072v12+0.071v16+0.065v2-0.064v19-0.064v3+0.043v17+0.015v18+0.005amount-0.001v4' numeric
@attribute '0.463v8-0.385v23-0.364v21+0.282v22+0.268v13-0.231v6-0.227attribute_0-0.224v28-0.223time-0.163v2+0.153v24+0.15 v15+0.115v14+0.112v19+0.108amount+0.106v20+0.104v7-0.059v4-0.054v5-0.05v11+0.045v3+0.036v10+0.034v12-0.034v18+0.027v1-0.026v26-0.024v17+0.013v9+0.013v16+0.008v27-0.002v25' numeric
@attribute 0.504attribute_0+0.504time-0.225v25-0.215v6-0.209v14+0.198v1+0.197v5-0.182v23-0.172v2+0.166v19+0.163v8+0.154v22+0.142v27+0.138v7-0.125v12+0.116v26+0.113v11+0.094v4-0.093v16-0.092v24+0.089v28-0.074v17+0.061amount-0.049v9-0.041v21-0.038v13+0.032v3-0.025v20-0.025v10-0.016v15-0.015v18 numeric
@attribute '0.407v19+0.368v24-0.335v25-0.303v20+0.276v21+0.242v15-0.225v26-0.204v18+0.165v6-0.16v16-0.157v17-0.146v27-0.143v4+0.141amount+0.13 v14-0.126v28-0.123v5+0.118v13-0.113v11-0.113v22+0.103v9+0.081time+0.08 attribute_0-0.063v2-0.059v1-0.056v8+0.052v3-0.044v7+0.031v12+0.028v10+0.021v23' numeric
@attribute '-0.315v26+0.298v25-0.291v6+0.285v8-0.265amount+0.26 time+0.254attribute_0-0.234v22-0.225v15-0.19v1-0.189v3+0.186v2-0.184v20-0.172v19-0.163v23+0.158v24-0.147v5-0.13v11+0.125v13+0.102v16+0.101v12+0.085v21-0.084v27-0.082v4+0.077v14-0.075v7+0.052v17+0.048v9+0.048v18-0.033v28+0.032v10' numeric
@attribute '0.765amount+0.268v20-0.257v26-0.224v23-0.215v22+0.161v27-0.151v5-0.145v1-0.14v19-0.13v24-0.12v3-0.114v13-0.111v15+0.073v6+0.07 v21-0.061v2+0.06 v12+0.06 v28+0.053time+0.047v9+0.047attribute_0+0.043v14+0.026v18+0.026v16-0.023v25+0.02 v17-0.019v11-0.019v7-0.011v10+0.008v4+0.005v8' numeric
@attribute '-0.573v28-0.368v24-0.368v20+0.291v13-0.289v15-0.238v25-0.206v23-0.168v19+0.152v26-0.122v22-0.106v8+0.102v4+0.091v21+0.08 v11-0.08v27+0.072v5+0.068v6+0.048amount-0.046time-0.043v12-0.043v2+0.042v17-0.041attribute_0+0.032v16-0.025v9-0.023v14-0.021v10+0.019v18-0.018v3-0.016v7-0.016v1' numeric
@attribute '0.582v13+0.385v23+0.339v26+0.308v25+0.217v19+0.18 v6+0.171v20+0.164time+0.159attribute_0-0.156v5+0.153amount-0.152v24+0.125v8+0.114v27+0.093v12-0.087v11+0.085v14-0.062v3-0.056v4-0.056v1+0.049v10+0.048v21-0.039v28+0.032v7+0.023v16-0.021v9+0.017v15+0.015v2-0.014v17+0.001v22+0    v18' numeric
@attribute '0.518v15-0.481v13+0.403v26-0.332v28-0.212v1+0.151v25-0.141v3-0.13v20-0.127v5+0.107v12+0.105time+0.097v16+0.093attribute_0+0.092v8+0.089v17-0.087v11-0.085v24+0.074amount-0.066v22-0.064v27+0.061v18+0.059v2-0.057v23-0.051v6-0.049v9-0.04v7+0.039v10+0.031v14+0.022v19+0.02 v4-0.006v21' numeric
@attribute '-0.621v24-0.553v26+0.456v15-0.163amount+0.128v13+0.119v19+0.094v23-0.073v25+0.07 v18-0.066v21+0.064v2+0.057v20-0.056v6+0.048v17-0.048v3+0.033v22-0.025v14+0.024v5-0.024v7+0.023v9-0.019v8-0.016v28+0.015v12+0.015attribute_0+0.014time-0.013v1-0.01v10-0.009v27+0.008v16+0.008v4-0.007v11' numeric
@attribute -0.472v25+0.364v28+0.333v13-0.291v23+0.288v26+0.256v15+0.253v2-0.177v22+0.158v20-0.152v19-0.15v7+0.143v17+0.133v16+0.126v18-0.124v1-0.113v3-0.107v8-0.099amount+0.082v24+0.074v4+0.069v14+0.069v12+0.054v10-0.043v11-0.04v6-0.038v27-0.031v9+0.016attribute_0-0.015v21+0.014time-0.009v5 numeric
@attribute '-0.35v23+0.346v27+0.315v19-0.296v24-0.274amount+0.273v6-0.272v15+0.241v14-0.227v4-0.207v13-0.176v18-0.176v7-0.133v1-0.124v11+0.123v12+0.108v26+0.106v9-0.104v17+0.1  v28-0.1v5+0.097v22+0.096v2-0.059v16+0.059v10-0.039v25-0.039v21+0.029v20+0.022v8+0.02 v3-0.007attribute_0+0.005time' numeric
@attribute '-0.653v27+0.409v28+0.277v25-0.272v24-0.27v23-0.229v20+0.168amount-0.128v18+0.124v26+0.116v22-0.094v4-0.091v16-0.09v17+0.082v3+0.075v6-0.07v11-0.062v12+0.05 v7+0.048v13-0.035v10+0.032v1-0.031v5+0.027v21-0.021v2-0.014v14+0.012v15-0.011time+0.009v9-0.006v8-0.006v19-0.003attribute_0' numeric
@attribute '-0.4v6-0.396v25+0.39 v23+0.312v8-0.279v15+0.224v9-0.219v27-0.216v24-0.179v13+0.175v19-0.156v5+0.138v26+0.125v28-0.117attribute_0-0.109time-0.103v1+0.087v18+0.081v10+0.08 v14-0.074v4+0.07 v21+0.065v7-0.06v22+0.06 v17-0.059v3+0.052amount-0.043v2+0.033v12-0.024v11+0.023v16+0.006v20' numeric
@attribute '-0.453v19-0.406v20+0.376v8+0.328v6+0.267v22+0.214v23+0.211v27-0.206v25+0.192v28-0.191v5-0.147v18-0.13v9+0.097v2-0.092v21+0.09 v7+0.088v4+0.076v15-0.069v17-0.061v3+0.06 v10-0.059v26+0.058amount+0.047v14-0.044v11-0.028v13-0.028v24+0.021time-0.015v1-0.015v12+0.01 attribute_0+0.007v16' numeric
@attribute '0.457v19+0.441v18+0.348v4+0.3  v6+0.278v17-0.231v20+0.212v2+0.173v11+0.171v16-0.141v14-0.135v3-0.132v15-0.111v21+0.106v24-0.101v26+0.098v8+0.092v28+0.091v22+0.083amount-0.082v23+0.069v7+0.063v25+0.062v9-0.046time+0.042v10-0.038v27-0.032attribute_0-0.031v13-0.031v1-0.024v12-0.017v5' numeric
@attribute class numeric

@data
-2.751096,1.026493,-0.273478,0.132745,0.708513,-0.24529,1.184894,0.11489,0.456875,-0.37485,-0.142056,0.344641,-0.359504,-0.315498,0.95535,0.379259,-0.967583,0
-2.058964,-0.261191,0.843933,-1.133381,0.035688,0.329712,-0.617105,-0.628742,-0.264863,0.097014,0.234171,-0.054095,-0.707924,0.008102,-0.886005,0.390702,-0.455639,0
-1.771808,-0.298992,0.584345,-1.134202,-0.645818,-0.767921,-0.005884,0.828355,0.774385,-0.217853,1.259127,-0.858473,1.215249,0.696077,0.067624,-0.795086,0.577318,0
-1.802961,0.542239,0.246563,-0.730763,0.775791,0.749574,-0.518035,0.07139,-0.357389,0.590551,0.228894,0.428698,-0.670712,-0.203723,0.048859,0.299603,0.027377,0
-1.880459,0.405798,0.277966,0.9805,0.680105,-0.362283,-0.671145,1.148751,1.530272,0.465539,2.2966,0.35273,0.284179,-0.152939,0.889522,-0.909084,0.625488,0
-2.589826,1.472588,-0.732454,1.088712,1.372054,0.749059,-0.145165,-0.954002,0.352038,-0.087373,-0.426518,-0.263417,0.74766,-0.197772,-1.588088,0.743108,0.820485,0
-2.501407,0.893575,-0.921945,2.20602,-1.537242,-2.212462,0.420261,2.354233,2.546292,2.120354,-1.176476,2.130632,0.736763,1.174671,0.765909,1.232468,-1.48169,0
-2.261774,1.054489,-0.195501,1.069036,0.105984,0.486125,-0.786979,-0.192455,-0.350916,0.556301,-1.378836,0.666916,-0.074548,-0.323667,0.310074,0.322537,-0.054027,0
-1.777123,0.24621,1.422184,-0.852385,1.353792,-0.235631,-0.221085,1.391648,-0.358567,1.279202,0.23754,-1.084459,0.477272,0.546168,-0.05061,-0.705954,1.385197,0
-1.601422,-0.286735,0.801569,-1.605232,0.159341,0.886355,-0.433479,-0.482893,0.480556,0.533126,-0.087711,0.869414,-0.154513,-0.35944,0.383172,0.074936,-0.34877,0
-2.53967,0.853682,0.274399,0.954869,0.607685,0.589969,-0.407354,-0.282458,0.160515,-0.822255,0.561354,0.801644,0.20477,-0.104228,-0.138301,0.589684,-0.402794,0
-2.876724,0.103271,0.489194,-1.166428,1.733635,0.260868,-0.366607,-1.605211,0.106674,-0.050418,0.235153,-0.54432,0.096965,-0.301394,-1.819051,0.032761,0.839666,0
-1.974703,-0.56298,0.929213,-1.325844,-0.262397,0.476867,-0.551347,-0.36041,0.108044,-0.09241,0.490812,-0.357113,-0.3198,0.308086,-0.663356,-0.292291,-0.213667,0
-1.883558,0.560809,0.013648,1.64555,1.37288,-0.442852,-0.789029,-1.139851,0.285824,0.777779,0.647383,0.303481,0.780652,-0.240456,0.627618,-0.551131,0.544952,0
-2.050697,0.046521,0.466346,-0.896502,-0.054907,0.664977,-0.378233,-0.370776,-0.185159,-0.465532,-0.442046,-0.582404,-0.098598,0.029416,-0.540117,0.162072,-0.10709,0
-2.13266,0.081472,0.409185,-0.870871,-0.059741,0.379701,-0.221453,0.085067,0.082698,-0.887992,0.214351,-0.414737,0.129,-0.023104,-0.382209,0.259119,0.229882,0
-2.343948,2.136237,-0.089665,-0.141329,1.693757,0.478352,-0.592369,0.814159,-1.574047,1.127475,0.537899,0.130636,-0.447987,1.510591,1.633204,-1.35987,-0.266076,0
-1.782025,-0.846375,0.546252,-1.639633,-0.324981,-0.388495,-0.202636,-0.94157,-0.632277,0.018791,-0.350841,0.482642,0.455489,-0.500962,0.634106,-0.150793,0.012494,0
-2.033894,1.348438,-0.427585,1.516838,0.254085,1.290975,-0.502067,-0.269162,-0.057646,0.921255,-0.456085,-0.228707,0.594597,-0.008313,0.652291,-0.093063,-0.035373,0
-2.349819,0.720516,-0.863287,1.187006,0.24031,1.007227,-0.065537,-0.493217,-0.408316,0.07377,-1.118294,0.307729,0.281077,-0.85466,0.356041,-0.063714,-0.082004,0
-2.522406,-0.267439,0.223313,-0.613247,-0.581675,0.465427,0.113006,0.424978,0.559566,0.069973,0.914605,-0.170886,0.037195,0.652019,-0.508196,0.225187,-0.23659,0
-2.088783,-0.091459,-0.173772,-1.056392,-1.019828,-0.719484,0.176849,0.595315,-0.46154,0.181943,0.918168,-0.970394,0.951127,0.71784,-0.209547,1.097663,-0.382408,0
-1.818734,0.847255,0.640811,-1.693553,0.115126,-0.959499,2.187612,-0.791497,-0.528652,-0.366833,-1.194148,-1.266333,-1.347082,-0.709344,1.465614,0.128897,-0.775791,0
-2.564189,0.688874,-0.40566,0.467636,0.624865,-0.459967,2.428314,0.68469,0.354791,-0.544608,1.638123,-0.080602,0.196618,0.181828,0.17424,0.543222,-0.406264,0
-1.944174,-0.712696,0.785803,-0.934372,0.116173,0.06537,-0.430041,-0.776761,0.446118,-0.442473,-0.02584,1.180537,-0.122318,-0.400545,-0.151319,-0.135428,-0.525103,0
-2.442973,1.6966,-0.554247,1.292177,0.15328,-1.402167,2.279986,-0.278844,2.353792,0.11201,0.081824,0.054985,-0.721906,0.178355,1.005591,0.530623,-0.204977,0
-2.475434,0.827142,0.374148,0.919971,1.082178,1.226825,-0.220719,-0.846136,0.741765,0.692808,1.028713,0.286526,-0.578609,-0.436769,-1.509495,-0.242162,-0.170523,0
-2.619441,1.430882,-0.406286,0.650012,-0.019113,1.009391,-0.319316,-0.715687,0.345589,-0.319734,-1.896894,-0.940879,0.950774,0.483727,-1.633765,0.657426,-0.283607,0
-2.003469,-0.527926,-0.682885,-0.492578,-0.532087,-0.763361,0.676941,-0.351965,0.919874,1.145926,0.439286,-0.420884,0.715039,0.891689,-0.233539,-0.229694,0.31806,0
-2.347238,1.361531,-0.093342,-0.097357,0.369844,1.557719,-0.455841,0.460682,0.906798,-0.638604,-0.930981,-1.746554,0.623415,0.544493,0.010598,-0.36981,0.511466,0
-1.728536,-0.022521,1.322296,-1.636344,0.467407,-0.183474,-0.268296,0.054238,0.122374,-0.186293,-1.619073,-0.3199,-0.482028,-0.436629,-0.214149,-0.679545,-0.047419,0
-2.006614,-0.459869,-2.10711,-1.968638,0.115404,0.099655,0.274256,0.270358,0.437457,-1.547311,-1.146279,-0.059028,1.379388,-0.258777,-0.156895,-0.062703,0.903115,0
-2.125956,0.313623,-0.556598,1.468565,0.039874,1.118481,0.247538,-0.281141,1.143043,0.295028,1.300708,-0.202938,0.346752,0.283895,-0.500562,-0.948092,0.292664,0
-2.530958,0.866165,-0.22876,0.781287,0.817729,0.556956,-0.243097,1.756952,0.364071,1.683113,0.400269,-0.163528,-0.080582,-0.789427,0.633996,0.003047,-0.692955,0
-2.485718,1.113928,-0.151766,1.197063,0.00224,0.843052,-0.640466,-0.026993,-0.058351,0.038605,-2.151131,0.395877,0.40913,-0.138932,0.399932,0.125599,-1.03808,0
-2.358137,-0.101455,0.782545,-0.286974,0.029428,-0.556786,-0.791673,-0.25899,0.813977,0.98544,-0.102543,1.018811,-0.514846,0.284037,-0.657875,0.544395,-0.747078,0
-1.889478,0.230257,0.104988,-0.548065,-0.244105,-0.951307,-0.156315,0.122903,-0.583279,0.791796,1.674819,0.131924,0.667968,-0.022159,-0.157576,1.421948,-0.546625,0
-2.637615,0.793863,-0.428981,0.623847,1.037543,0.906692,-0.000023,-0.294417,-0.289171,-0.262524,0.694248,-0.253808,0.066288,-0.674983,0.019945,0.155772,0.150654,0
-2.437394,0.980108,-0.979958,1.706117,-0.055987,0.880883,0.100091,0.460503,0.209948,0.274921,-0.040777,-0.065784,1.007746,-0.366324,0.669741,-0.284552,-0.411217,0
-1.109968,0.069343,1.668181,-2.037201,0.160577,1.773603,0.315856,0.456419,1.912046,-0.124242,1.393702,1.325837,0.339673,-0.170494,0.526541,0.503528,0.226403,0
-2.78945,0.587053,-0.57014,0.025111,0.575253,0.122084,-0.662866,0.168335,0.686798,0.430098,-1.740854,0.175212,0.209958,-0.095544,-1.03269,0.722456,-0.031041,0
-2.84035,1.471326,0.094736,1.716683,1.004266,-2.158742,10.341666,0.226029,0.380249,-0.042984,1.205898,0.757816,-2.353601,1.073107,0.35449,0.585999,-1.402406,0
-1.745463,-0.285638,1.069674,-1.28065,-0.120159,-0.255366,-0.222156,-0.458762,-0.00234,-0.116713,-0.298374,-0.697561,0.253362,0.409678,-0.176789,-0.323104,-0.342835,0
-1.95642,0.106166,1.444145,-0.562343,1.649133,-0.391504,-0.734783,-0.337733,0.77011,0.600293,0.562703,0.214323,-0.739815,-0.431372,0.088777,-0.637243,-0.189177,0
-1.753809,-0.103002,0.415379,-1.796877,-0.295928,-0.816965,-0.420761,1.021683,-0.388565,-0.224482,1.320452,0.960701,-0.310455,0.228864,-0.096396,2.083973,-1.107666,0
-1.846974,-0.732747,1.420679,-1.847642,0.330273,-0.752493,-0.344785,0.332618,0.055679,-1.02461,1.335599,0.581692,-0.095643,-0.285772,0.196168,-0.340895,0.253846,0
-2.358249,0.394402,0.128843,0.560502,0.558454,0.444555,0.102245,0.350982,1.240125,-0.190659,-0.40387,0.505081,-0.060834,0.015136,0.071133,-0.456859,-0.406794,0
-2.38378,0.599789,0.090681,0.535233,0.260807,0.820482,-0.313948,0.893984,1.326068,-1.060132,0.350995,-0.098552,0.439953,0.115973,-0.096446,-0.106231,-0.072468,0
-2.143746,0.110263,0.187558,-0.282429,0.180412,0.912633,-0.326614,0.784613,0.509892,-1.149388,-0.64585,0.853796,-0.218101,-0.494138,0.513415,-0.245164,-0.203052,0
-2.35202,0.53196,0.13314,0.422076,0.436059,0.490867,0.211538,0.217734,0.155142,-0.165148,0.249416,-0.062668,-0.09944,-0.060611,0.27801,0.204754,-0.700869,0
-2.037515,-0.578978,0.810866,-2.332453,-1.930715,-0.206512,1.262279,-2.084454,0.320689,0.987983,0.819397,-0.115895,1.140164,-1.948763,0.138037,-2.174309,-0.980037,0
-3.006715,0.845116,-0.08717,-0.112539,1.627794,-0.150288,-0.408302,-0.306218,0.419029,-0.073597,0.095648,0.576898,-0.249663,-0.547417,-1.40791,1.393737,-0.156728,0
-2.104545,0.022106,0.401409,-0.632376,-0.056951,-0.967783,-1.058746,0.887568,0.411761,1.91656,0.344575,0.731787,0.388372,0.957034,0.697151,-0.303574,-0.781599,0
-2.484402,0.663928,-0.663499,1.287554,0.74654,1.071076,-0.415231,-0.421099,0.098507,0.706014,-0.627255,0.404853,-0.395858,-0.615923,0.064273,-0.205368,-0.371011,0
-2.484034,0.279366,-0.056109,-0.544803,-0.411886,0.302116,0.039129,0.212403,-0.309758,-0.214066,-0.255278,-0.409124,0.080109,0.084394,-0.306818,0.835896,0.14151,0
-2.286984,0.517719,-0.2966,1.309895,-0.567599,1.046198,-0.360751,-0.111598,0.070444,0.425054,0.580042,0.014336,-0.549267,-0.156001,-0.238492,-0.119634,0.142338,0
-2.554419,0.9404,-0.41419,1.246887,0.608396,0.999375,-0.270599,-0.514998,0.472804,0.369741,-0.815348,0.367248,0.131467,-0.001817,-0.392477,0.11659,-0.330156,0
-2.122805,0.661174,-0.433328,1.02636,-0.826854,0.364097,-0.743491,-0.287851,-0.417397,1.552996,-1.483609,-1.037301,0.765742,0.298023,0.494677,-0.339898,-0.15002,0
-2.607933,1.569316,-0.718854,1.778315,0.070654,0.258751,0.196065,0.52952,0.738519,-0.140196,-2.020196,-0.238008,1.152113,-0.096154,1.006384,0.003864,0.370868,0
-2.389206,0.644895,-0.558877,0.05665,-0.075202,1.070179,0.362408,-0.180435,0.033641,0.274693,0.925473,-0.095563,0.805493,0.317146,0.707913,-0.308767,-0.09805,0
-2.249997,0.839833,-0.022516,1.527849,0.32607,1.014384,-0.846127,-0.113324,0.619729,1.019237,-0.575496,0.304327,0.27001,0.30885,0.211855,-0.394404,-0.82124,0
-2.068449,-0.708122,1.063287,-1.424904,-0.022778,0.219685,0.22577,0.194183,0.774161,-0.715677,1.536294,0.169937,-0.454622,0.403535,-0.606467,-0.30798,-0.29394,0
-1.981287,-0.07589,0.411433,-0.324372,0.076099,0.085364,-0.418549,0.245823,0.239072,-0.073053,0.199552,0.489937,0.083815,-0.257442,0.015363,-0.489706,-0.047882,0
-1.916703,0.016876,-0.050498,-1.451933,-0.422924,0.343044,0.225162,0.757598,-0.260723,-1.756504,-0.28263,-1.272335,1.096404,0.077563,0.367285,0.092521,0.520521,0
-1.939256,-0.558486,0.654485,-0.457977,0.424783,0.126492,-0.784685,-0.025403,1.059473,0.315934,-0.75593,1.038868,-0.574516,-0.068607,-0.025966,-0.65374,-0.739982,0
-2.02985,-0.642655,0.190252,-0.195064,-0.391151,-0.260131,-0.392664,0.944862,1.676152,0.296664,0.300141,0.633388,0.532435,0.556721,0.394159,-0.909098,-0.327478,0
-2.348642,1.172955,-0.38626,0.697162,0.467282,1.093483,1.489817,0.161173,0.211162,-0.865517,-0.873661,0.413929,-1.132135,-0.531723,-0.515897,0.535318,-0.2897,0
-1.790347,-0.079633,0.883626,-0.760196,0.059492,0.03544,-0.644784,-0.322763,0.200888,-0.115358,0.192059,-0.033623,-0.152363,0.030195,-0.804037,-0.082142,0.186991,0
-1.904259,0.160158,0.362031,-0.658885,0.468993,0.515743,-0.636768,0.25612,0.243445,0.832718,0.442919,0.661909,-0.54175,-0.066579,0.115727,0.240949,-0.573584,0
-1.699237,-0.655553,0.761987,-2.028404,-0.720312,-0.888842,-0.600609,1.491305,0.458613,-0.638501,0.147554,0.468567,0.468108,0.697664,0.074877,0.81443,-0.774694,0
-2.501652,0.561128,-0.223944,1.325688,-0.961586,0.051891,-0.444316,1.313671,2.030588,0.245032,-0.210085,0.39162,1.016653,0.847843,0.467785,-0.27388,-0.17184,0
-1.962259,-0.692577,0.542029,-1.381401,-0.154866,-0.318405,-0.554959,-0.043386,-0.235957,0.25518,0.037359,0.003476,0.064576,-0.050736,0.309375,-0.361968,-0.022252,0
-2.019432,0.323452,1.165122,-0.227689,1.528056,-0.985363,-0.529412,-0.711887,-0.191438,0.992981,0.773755,1.041296,-0.533449,-0.354301,-0.526461,0.778026,0.258438,0
-2.396179,0.616387,-0.398164,1.213775,0.473484,1.231911,-0.294841,-0.004617,0.704196,-0.330319,-0.519059,0.896022,-0.125472,-0.532843,-0.141193,-0.123979,-0.488491,0
-2.236558,0.061002,0.862153,-0.144034,-0.07878,0.386725,-0.720039,0.314989,0.929859,-0.258254,0.96482,0.141722,-0.163106,0.366115,-0.394577,-0.002079,-0.526253,0
-2.272291,0.057806,0.439151,-0.713716,-0.20788,0.591128,0.282799,-0.002397,-0.025516,-0.551856,-0.46741,-0.277714,-0.469681,0.033262,-0.455913,0.212085,0.174175,0
-1.682204,0.043868,1.676401,-2.018157,0.232597,-0.4661,-0.526366,1.013214,0.987863,0.744232,1.226577,-0.15666,0.193109,1.099341,-0.222154,0.272936,-0.138316,0
-2.372712,0.590996,-0.43101,1.199574,0.519305,0.878226,-0.465803,0.208768,0.601885,0.35226,-0.063752,0.379247,-0.014169,-0.251969,0.306155,-0.121695,-0.722959,0
-1.874258,-0.653566,0.734925,-1.61175,-1.038848,-0.133276,-0.608738,0.535713,0.429357,-0.08024,0.342569,0.069006,-0.17204,0.598925,-0.619371,0.330913,-0.491197,0
-2.023551,0.407255,0.46167,-0.915833,0.228564,-1.330617,0.872249,-0.644075,0.325593,-0.477927,-0.775772,-0.951704,0.71626,0.164157,1.181161,-0.238581,0.475234,0
-2.138731,-1.434226,-0.153511,-1.665476,0.995546,-0.901296,-0.29858,-1.772853,-1.050438,1.762221,0.687773,-0.925936,0.903449,0.363146,-0.163352,-0.578715,0.610957,0
-1.711444,-0.130622,0.621237,-1.293431,-0.316191,-0.559571,0.094689,-0.771716,-1.146502,0.370458,-0.829076,-1.385469,0.664059,0.17962,0.402838,-0.345477,0.121574,0
-2.355025,0.568868,-0.386433,0.355197,-0.532719,0.97428,0.146616,0.924249,-0.203684,-1.07903,-0.314658,0.091017,0.789978,-0.204887,0.798503,0.038166,-0.692683,0
-2.595293,-0.184708,0.274106,-0.82568,0.863907,-0.766469,-1.209736,-0.785951,1.027569,1.260274,-1.810734,0.776256,0.087277,-0.035613,-1.272482,-0.016432,0.194559,0
-2.494154,1.221381,-0.884908,1.131159,0.337077,2.035109,0.428197,0.824933,0.960754,-1.956318,0.406551,-1.120698,1.003547,-0.136761,-0.058067,-0.385133,0.693021,0
-1.853183,-0.252866,1.646472,-1.504212,0.251748,-0.28692,-0.556995,-0.419539,0.516705,-0.758076,-0.314987,-0.039298,-0.152574,0.174005,-0.375366,-0.2416,-0.138749,0
-2.420907,0.861923,-0.950395,1.419401,0.614908,1.043785,-0.330412,-0.441652,-0.352732,0.658496,-1.045324,-0.003551,-0.105581,-0.80213,0.36009,-0.258184,0.057581,0
-2.038806,-0.28803,0.421526,-0.485167,0.479942,0.177361,-0.463394,-1.020443,-0.451062,0.313162,-0.44794,0.76184,-0.261984,-0.626116,-0.022569,-0.020902,-0.49165,0
-2.75248,0.807809,-0.143114,1.042926,1.274875,1.264887,0.109351,-0.068885,0.921088,-0.56194,1.225318,0.399153,-0.349359,-0.384157,-0.539193,0.082433,-0.306509,0
-2.186921,-0.729304,0.669815,-1.31623,-0.291214,-0.30194,0.594751,-0.573199,-0.656393,0.277994,1.466883,-1.07296,0.463512,0.403953,0.277484,-0.825077,0.563328,0
-2.338078,0.803042,-0.047264,1.228689,0.278139,-0.433977,-0.371302,0.103231,0.968143,-0.254224,-0.277152,1.116914,0.621796,-0.049133,0.55226,0.29589,0.233725,0
-1.993852,-0.487878,0.162568,-1.420908,-0.643456,-0.156722,-0.462749,0.323802,-0.601834,0.123251,-1.33081,-0.419267,0.223005,0.05831,0.429609,0.11702,-0.057965,0
-1.837814,-0.474037,0.140453,-0.814097,0.041669,-0.772121,-0.793656,-0.063179,0.058116,1.333219,0.494206,-0.105071,0.239421,-0.116416,0.280357,0.187393,-0.207205,0
-2.738424,-0.002676,-0.132072,-1.646522,0.917619,0.551818,0.143818,-0.450073,-0.076503,-0.726188,-0.786778,-0.403614,-0.141588,-0.350596,-1.527674,0.486955,0.747655,0
-1.962959,0.619718,0.34771,-1.036256,-0.172486,-0.06906,-0.350615,0.797823,-0.566923,-0.767655,-0.64848,-0.140076,0.101169,-0.333847,-0.014531,0.535274,0.197436,0
-1.621613,1.782065,-0.643737,1.208565,-0.206611,-0.985908,-0.519525,-0.879427,-0.205795,0.921731,-0.276969,0.998672,0.983526,-0.664731,0.342438,0.631799,0.838267,0
-2.060047,-0.33023,0.848514,-0.563088,0.16081,-1.270505,-0.802757,0.450005,0.193686,1.342972,-0.021173,1.378024,-0.672733,0.1424,-0.106873,0.415656,-0.278332,0
-2.57984,1.195879,-0.042467,1.195681,1.564116,1.711945,-0.023283,-0.194,0.736384,-1.40266,0.669174,0.93402,-0.352075,-0.585581,-0.547106,0.462931,-0.2963,0
-2.366052,-0.186206,-0.307174,-0.73296,0.300072,0.198243,0.355505,-1.074353,-1.72257,1.279006,1.05336,-0.626722,-0.243655,-0.262273,-0.094826,0.421679,-0.457619,0
-2.163425,-0.398082,0.161436,-0.563439,-0.101989,-0.807225,-0.115878,0.582175,0.368273,-0.078918,2.494376,-0.160357,1.043751,0.322097,0.699575,0.064273,0.495319,0
-1.930844,-0.570612,1.33466,-1.658525,0.057865,0.31987,-0.489042,-0.464974,0.106443,-0.504648,0.245096,0.011843,-0.779807,0.068488,-0.772151,-0.133766,-0.218386,0
-2.178879,-0.390237,0.54927,-1.625698,-0.706209,-0.468315,0.318652,0.470041,-0.384263,-0.286211,0.255462,-0.28509,-0.166146,0.37849,-0.308049,0.865476,-0.197248,0
-1.761215,-0.865717,1.036975,-1.945254,0.429572,-0.611621,-0.669292,-0.437246,-0.834864,-0.304258,0.060922,0.11567,0.366085,-0.244891,0.589897,-0.135004,-0.152165,0
-2.034094,0.50343,-0.496215,0.488739,-0.600429,1.428072,-0.091704,0.020499,1.644778,-0.655814,-0.174141,1.077885,0.692204,0.532778,0.411142,-0.369864,0.085507,0
-1.81663,0.291311,1.540526,-1.496309,-0.472579,-0.122281,0.499553,0.511737,-0.038743,-0.059406,-0.192335,-0.708085,-1.045535,-0.83903,0.050015,-0.645229,-1.252639,0
-2.38371,0.495826,0.516366,-0.992664,-1.546233,0.313714,1.331091,0.477403,1.756126,-1.814088,-0.228689,-1.194099,-0.822111,0.274244,0.853724,-1.213021,-0.898692,0
-2.651251,0.029486,1.068689,-2.357433,0.023249,-1.23263,-0.294477,-0.667016,0.351396,0.903813,-1.360103,0.442488,0.420638,-1.460927,-1.154666,-0.827805,-0.590557,0
-1.741842,-0.808741,0.800526,-1.620459,-0.130601,-0.550007,-0.156106,0.206761,0.053348,-0.161717,-0.182616,0.220922,-0.217663,0.032765,0.229349,-0.328321,-0.287676,0
-2.73777,0.690593,-0.683665,0.432827,1.421148,1.949857,0.722787,-0.151252,-0.581113,-0.919778,0.957984,0.016902,-1.003177,-0.996405,-0.361452,0.496281,-0.350909,0
-2.695228,0.840115,-0.619136,1.435143,0.176982,0.750365,0.295178,0.215573,0.243071,0.128518,1.449664,0.022753,0.118285,-0.197961,0.159154,0.19479,0.071609,0
