@RELATION csv_result-credit_edit

@ATTRIBUTE id REAL
@ATTRIBUTE source_0 REAL
@ATTRIBUTE source_1 REAL
@ATTRIBUTE source_2 REAL
@ATTRIBUTE source_3 REAL
@ATTRIBUTE source_4 REAL
@ATTRIBUTE source_5 REAL
@ATTRIBUTE source_6 REAL
@ATTRIBUTE source_7 REAL
@ATTRIBUTE source_8 REAL
@ATTRIBUTE source_9 REAL
@ATTRIBUTE source_10 REAL
@ATTRIBUTE source_11 REAL
@ATTRIBUTE source_12 REAL
@ATTRIBUTE source_13 REAL
@ATTRIBUTE source_14 REAL
@ATTRIBUTE source_15 REAL
@ATTRIBUTE source_16 REAL
@ATTRIBUTE source_17 REAL
@ATTRIBUTE source_18 REAL
@ATTRIBUTE source_19 REAL
@ATTRIBUTE source_20 REAL
@ATTRIBUTE source_21 REAL
@ATTRIBUTE source_22 REAL
@ATTRIBUTE source_23 REAL
@ATTRIBUTE source_24 REAL
@ATTRIBUTE source_25 REAL
@ATTRIBUTE source_26 REAL
@ATTRIBUTE source_27 REAL
@ATTRIBUTE source_28 REAL
@ATTRIBUTE source_29 REAL
@ATTRIBUTE source_30 REAL
@ATTRIBUTE class {0,1}

@DATA
337,0.001795,-0.012422,-0.003617,0.010201,-0.029085,0.003784,-0.026789,-0.017937,0.006819,0.049675,0.009246,-0.024043,0.006681,-0.026539,0.028806,-0.051068,0.038407,0.003372,0.01492,0.010712,-0.062815,-0.018418,0.036528,0.016184,0.000321,-0.017273,-0.02207,0.0021,-0.014758,0.029829,0.008853,1
338,0.023559,-0.120722,0.097518,-0.050914,0.03053,0.097301,-0.028553,-0.041775,-0.048138,-0.08445,-0.088128,0.005688,-0.005766,-0.019683,-0.152725,-0.057159,0.029959,-0.029959,-0.02507,0.049227,-0.082713,-0.217213,-0.105236,-0.05925,-0.039036,-0.028217,0.09442,-0.116602,-0.027491,-0.096661,-0.096309,1
339,-0.000595,-0.001121,-0.010907,0.038516,-0.041976,0.012632,0.006303,-0.027875,0.022441,0.054939,-0.014173,0.009106,0.011007,-0.02403,0.007935,-0.019374,0.009402,0.019067,0.026442,0.029241,-0.071013,-0.028364,0.022627,-0.000287,0.029453,0.001691,-0.052198,0.010747,-0.011656,0.020198,-0.006515,1
340,-0.022646,0.027686,-0.014903,0.042257,0.006392,0.052913,0.020286,-0.02602,-0.020895,0.035431,0.024654,-0.061846,0.00895,-0.020702,-0.003896,-0.01337,-0.011989,0.044675,0.012403,0.04332,-0.04864,-0.048026,0.041421,0.024108,0.011364,0.017503,-0.002886,0.030122,0.024562,-0.031831,0.028921,1
341,-0.016329,0.019722,-0.055979,-0.028274,0.010089,0.065126,-0.014471,-0.019475,-0.013492,0.054381,0.001101,0.061048,-0.029157,-0.058838,-0.007195,-0.005224,0.002393,0.047637,-0.002718,0.012162,-0.101289,-0.003701,0.065114,0.002439,0.01298,-0.033336,-0.021297,-0.017635,-0.042828,-0.011858,0.026588,1
342,-0.005506,0.016445,-0.041447,0.004835,0.043589,0.017807,0.028223,0.020219,0.011985,0.01786,0.028787,-0.040292,-0.01992,-0.033563,-0.011925,-0.030102,-0.029956,0.05411,0.036713,0.021004,-0.000738,-0.06093,0.050172,0.073302,-0.011783,-0.032302,-0.010959,0.046432,0.006809,-0.009139,0.012645,1
343,0.005376,-0.125754,0.100946,-0.046732,0.0493,0.078192,-0.038751,-0.05087,-0.042824,-0.095047,-0.072399,-0.018296,-0.008481,-0.013942,-0.157356,-0.077379,0.0589,-0.034571,-0.023357,0.045417,-0.072364,-0.228393,-0.122236,-0.066036,-0.04991,-0.046805,0.120525,-0.131371,-0.037202,-0.073296,-0.094253,1
344,-0.008101,0.013913,-0.02152,0.059645,0.00553,0.018132,0.011909,-0.033676,-0.00251,0.056224,0.001631,0.040645,0.007403,-0.038891,-0.007866,0.014652,0.011476,0.039176,0.0207,0.005422,-0.066279,-0.046482,0.049451,-0.015386,0.031306,-0.039552,-0.041106,0.000098,-0.030328,0.025375,0.011181,1
345,-0.00308,-0.014918,-0.008594,0.032632,-0.002466,0.03143,0.055618,-0.023348,0.011029,0.015557,0.015554,-0.000899,-0.009048,-0.01324,0.036459,0.005426,-0.030715,0.010875,0.040437,0.043396,-0.065886,-0.045047,0.056721,0.02815,-0.003968,-0.045128,-0.012163,0.018671,0.002361,0.047301,0.003049,1
346,-0.008368,0.02654,-0.037143,0.0574,0.017033,0.045423,0.02567,0.044785,0.007783,0.026653,0.065275,-0.097145,-0.026727,-0.007186,-0.003651,0.010279,-0.035393,0.033809,0.042313,0.073331,0.022724,-0.047865,0.00705,0.031486,0.023243,-0.041252,-0.000008,0.017349,-0.000542,0.020009,-0.023644,1
347,-0.02776,-0.012148,-0.074309,0.051883,0.009854,0.033471,-0.004899,-0.006895,0.002628,0.047058,0.055996,-0.006276,-0.013201,-0.029422,-0.020763,0.006197,0.000309,0.044617,-0.003228,0.023769,-0.012905,-0.016479,0.022262,-0.058711,0.022495,-0.038464,0.005327,0.021562,-0.030233,-0.009565,0.035215,1
348,-0.028686,-0.007986,-0.075677,0.062487,0.026969,-0.001761,0.009305,-0.001769,0.020979,0.03348,0.063327,-0.011523,-0.017139,-0.033181,-0.020371,-0.002644,0.011538,0.041219,0.014637,0.012431,0.008816,-0.037671,0.014243,-0.036908,0.020324,-0.057091,0.013639,0.022981,-0.034634,0.022927,0.040653,1
349,-0.025223,-0.013946,-0.079357,0.060916,0.024745,0.003236,0.023455,-0.00387,0.026858,0.020293,0.062293,-0.007896,-0.014239,-0.035535,-0.012397,0.000991,0.016263,0.035769,0.012629,0.015043,0.010542,-0.036983,0.016306,-0.037965,0.018619,-0.064693,0.026674,0.025688,-0.034489,0.031956,0.050549,1
350,-0.000909,0.029477,-0.052566,-0.039707,-0.060997,-0.029634,0.004608,0.035901,0.021571,0.050644,0.037192,-0.029452,-0.016838,-0.028637,0.033059,-0.022759,0.045942,-0.010447,-0.023847,0.05962,-0.037993,-0.018639,-0.024002,-0.024733,-0.027614,-0.005782,0.015465,0.020042,-0.037096,-0.008179,0.037285,1
351,0.014411,-0.019605,-0.009615,-0.001783,0.003485,0.015437,-0.02392,-0.007434,-0.009202,0.013863,0.02967,-0.060231,0.00808,-0.043395,0.029378,-0.029472,0.03527,0.036528,-0.018258,0.004443,-0.015838,-0.04816,0.009193,0.014542,-0.011414,-0.002401,-0.052557,0.049217,0.023134,-0.023481,0.042188,1
352,0.015398,-0.036131,-0.0343,-0.001122,0.006654,0.052975,-0.030306,-0.01914,-0.014535,0.025256,0.016879,-0.005664,0.013573,-0.061632,0.002335,0.003962,0.028405,0.053869,-0.017749,0.008074,-0.00635,-0.024663,0.006572,-0.04222,-0.020715,-0.024984,-0.066551,0.035405,0.003771,-0.020063,0.05356,1
353,0.028501,-0.024457,0.016264,0.028712,-0.009996,0.014549,-0.011039,0.018213,-0.023265,0.013065,0.017638,-0.07931,-0.009751,-0.042101,0.013116,-0.044158,0.045617,0.029806,0.001336,0.058465,0.041175,-0.024503,-0.009036,-0.001908,0.033055,-0.006718,-0.029099,0.060339,0.01019,0.015641,0.030015,1
354,0.014705,0.023512,-0.032147,0.007933,-0.009179,0.01674,-0.035855,-0.035306,0.011208,0.030147,0.014113,0.058624,0.02409,-0.073257,0.007981,-0.004166,0.020398,0.035215,-0.018103,0.010341,-0.039226,-0.022996,-0.032565,-0.039126,0.020051,-0.053946,-0.081037,0.023266,-0.017232,-0.002865,0.020743,1
355,-0.005558,0.018155,-0.022205,-0.008903,-0.019511,0.012089,-0.002553,-0.017723,0.027798,0.009568,0.03808,-0.019876,0.01082,-0.035378,0.047483,-0.011095,0.001331,0.019606,-0.000827,0.071833,-0.033421,-0.030966,-0.041831,0.008177,-0.003932,-0.025684,-0.037708,0.037595,-0.011589,-0.008537,0.026004,1
356,0.076361,-0.051547,-0.012427,0.056168,0.014122,0.013783,0.052657,-0.014027,0.033846,-0.011912,0.018835,-0.034232,0.040659,-0.064392,-0.055728,-0.033006,0.043667,0.047991,0.014334,0.060047,0.031767,0.039701,0.0271,-0.052699,0.024178,-0.069148,-0.030831,0.023943,-0.001329,0.034735,0.033883,1
357,-0.04729,0.054995,-0.002056,-0.005074,0.005261,-0.019226,0.010077,-0.019634,-0.022737,-0.016718,0.023074,-0.021747,0.005531,-0.012094,0.012312,0.00672,-0.01262,0.014986,0.018405,0.034522,-0.033432,-0.041429,0.033944,0.008625,0.015317,-0.030642,-0.021807,-0.020354,-0.021417,-0.002136,-0.012958,1
358,-0.029665,-0.00955,0.042334,-0.047502,0.017956,-0.045942,-0.029124,-0.008085,-0.036567,-0.008229,0.00936,-0.003341,0.025669,-0.020843,0.029001,-0.029553,0.025842,-0.000228,-0.004725,-0.0149,-0.02984,0.013033,-0.026765,0.003203,-0.008319,-0.017226,-0.027816,0.023021,0.00944,0.025353,-0.006398,1
359,0.057722,0.0192,-0.025014,-0.043942,-0.05205,-0.013438,-0.007302,0.020557,-0.06335,-0.026914,0.049064,-0.058148,-0.017313,-0.010514,-0.059733,0.046571,0.024608,-0.034275,-0.063833,-0.001962,-0.021716,-0.015312,0.042578,-0.07238,-0.040963,-0.016905,-0.029012,0.002456,0.020423,0.022364,0.031235,1
360,0.062137,0.02281,-0.029985,-0.043261,-0.051656,-0.011482,-0.010647,0.022273,-0.063889,-0.025403,0.04221,-0.062251,-0.017662,-0.009599,-0.059459,0.045192,0.022384,-0.035981,-0.066221,-0.005165,-0.021092,-0.013033,0.041285,-0.073924,-0.035785,-0.019487,-0.028072,0.003538,0.022618,0.022262,0.027932,1
361,-0.053111,0.033264,-0.018573,-0.020804,-0.010185,-0.005326,0.023756,-0.028072,-0.018369,-0.017815,0.024226,-0.014018,-0.010613,-0.007689,0.024836,0.010672,-0.027737,0.001941,0.009586,0.027804,-0.06348,-0.028579,0.037822,-0.020989,0.021726,-0.019394,-0.003522,-0.019128,-0.018341,-0.005394,0.006141,1
362,0.052641,-0.058997,0.019777,-0.064571,0.049663,0.000388,0.023339,0.002052,0.041679,0.013451,-0.105742,-0.077694,0.115754,-0.090516,0.03072,-0.022512,-0.033268,-0.058377,0.09345,-0.004218,-0.015046,0.064835,-0.009254,-0.062021,-0.032206,-0.022932,-0.054446,-0.111672,0.048086,0.050414,0.092994,1
363,-0.044658,0.014165,0.022321,-0.019666,0.038021,-0.035164,0.033552,0.009158,-0.017109,-0.008722,0.001531,-0.013656,-0.00666,-0.004434,0.004323,0.012095,0.039375,0.025189,0.018687,0.038415,-0.023182,-0.000234,-0.009861,0.008853,0.016076,-0.011757,-0.028652,-0.011042,-0.001526,0.036174,-0.020542,1
364,-0.021481,0.017482,-0.037336,0.089437,0.017059,-0.028461,0.063121,0.031954,-0.001556,-0.029372,0.025021,0.002374,0.037423,-0.024248,-0.021793,0.059912,-0.023538,0.041573,0.032127,-0.010419,0.039282,-0.076416,0.018626,-0.020689,0.071821,-0.052971,-0.022521,0.002073,-0.034495,0.015885,0.022706,1
365,-0.025929,0.014765,-0.009147,-0.040896,0.022651,0.016505,0.043653,-0.069551,-0.042026,-0.003576,0.034262,-0.02986,-0.025657,0.001461,-0.020515,-0.031444,-0.030501,-0.041527,-0.030029,-0.005163,-0.026081,0.044861,-0.035728,0.03464,0.005519,-0.032509,-0.015789,0.032801,-0.049067,-0.043049,0.018525,1
366,0.012352,-0.014184,-0.002893,-0.013226,-0.003631,-0.00628,0.009053,0.022747,-0.019115,-0.047823,0.044929,-0.07506,-0.054273,-0.018775,-0.018079,-0.013222,-0.010329,0.01172,0.018645,-0.010888,0.009752,-0.000466,-0.034799,-0.002795,0.053343,0.022548,0.006258,0.00723,0.009999,0.016551,0.040792,1
367,-0.014925,-0.061306,0.018557,-0.057906,-0.011191,-0.028918,-0.018786,-0.029344,-0.008534,0.031605,0.008571,-0.020967,-0.030005,0.036764,-0.013352,-0.025426,-0.02448,0.035006,-0.060261,-0.038127,-0.011461,0.020608,-0.008603,-0.0384,0.056982,0.004493,0.035959,0.035681,0.042314,-0.017136,0.085676,1
368,-0.008957,0.022814,-0.000979,-0.007209,0.010202,-0.003527,0.073859,-0.0882,-0.029632,-0.006255,0.002356,0.008359,-0.003188,-0.010212,-0.024775,-0.019212,-0.035491,-0.046557,-0.023174,-0.025264,-0.037453,0.017206,-0.030226,0.032261,0.034855,-0.019605,-0.036075,0.041792,-0.038783,-0.043935,0.029404,1
369,0.002003,0.000644,-0.025509,-0.054363,-0.011412,-0.00598,0.007313,0.022783,-0.002481,-0.031463,0.017145,-0.025512,-0.018383,-0.022668,-0.009469,-0.017398,-0.005798,0.028996,0.017495,-0.037304,-0.062337,-0.012938,0.034266,0.058771,0.024896,0.005372,-0.016281,-0.025448,-0.024877,-0.00307,0.024023,1
370,0.092205,0.019296,0.04194,-0.018418,-0.020208,-0.044931,0.019088,0.032582,-0.086424,-0.008442,0.035953,-0.115218,-0.004323,0.007665,-0.018876,0.038217,-0.017908,-0.028518,-0.00469,0.035408,0.001211,-0.008058,0.060021,0.000354,-0.023264,-0.001862,0.000232,0.017059,0.019043,-0.046846,-0.003389,1
371,0.009887,0.056893,-0.026461,-0.025847,-0.030377,-0.018326,-0.017595,0.040297,0.027402,-0.048882,0.025589,-0.012087,0.032798,0.01592,-0.008501,-0.012329,-0.018492,-0.05289,-0.040646,0.031468,-0.037998,-0.019449,0.013605,0.003681,0.016907,0.002586,-0.061722,0.0408,0.000007,-0.023233,0.033771,1
372,-0.01029,-0.019468,-0.046183,-0.072632,-0.021201,0.017824,0.047701,0.024295,0.024561,-0.041416,0.012557,-0.022487,-0.025804,0.003401,0.004775,0.005756,-0.039307,0.032692,0.02161,-0.000971,-0.062054,-0.001136,0.026975,0.041444,0.006989,0.007397,0.006953,0.005647,-0.034865,-0.012984,0.022928,1
373,0.039532,-0.053954,0.041003,-0.055066,-0.048952,0.01323,0.067219,-0.004165,0.006576,-0.044253,-0.012999,0.012634,-0.021976,-0.016089,0.068503,0.053038,-0.013766,-0.081807,0.013437,0.068463,-0.014306,0.002978,0.03263,-0.027689,0.026845,-0.016183,-0.049854,0.007245,0.068776,0.029532,-0.044303,1
374,0.076673,0.063461,0.008426,-0.002498,-0.043187,0.01583,-0.017372,-0.026362,-0.036407,-0.043568,0.034329,0.056096,0.012545,-0.070358,-0.076535,0.025617,-0.075471,-0.003634,0.024717,0.015205,0.052045,0.001677,-0.087402,-0.036251,0.041459,-0.0329,-0.047134,0.037727,0.031512,-0.010887,-0.007209,1
375,0.002261,-0.026211,-0.00589,-0.010952,-0.023514,-0.018581,0.015076,0.020964,-0.022328,-0.031639,0.02753,-0.038683,0.016775,-0.004654,-0.010574,-0.01926,-0.001109,0.03252,-0.000334,-0.060186,-0.023676,-0.021108,-0.013513,0.003784,-0.00863,0.020472,-0.030838,0.019757,0.032861,-0.005839,0.027848,1
376,0.000196,-0.017577,-0.045034,-0.057858,-0.013952,0.016875,0.011085,0.054038,-0.010613,-0.019866,0.009024,0.037702,-0.026184,-0.02799,-0.02262,0.013285,-0.008005,0.053276,0.012015,-0.043327,-0.041983,0.006706,-0.009211,0.001521,-0.005055,-0.013762,-0.049454,-0.028179,-0.030222,0.010769,0.016559,1
377,-0.013389,-0.041526,-0.019844,-0.026729,-0.015928,-0.02525,-0.003189,0.008005,-0.019347,-0.02832,0.0464,-0.047687,0.001064,0.003083,-0.007714,-0.037185,-0.005166,0.024828,-0.00363,-0.073357,-0.035444,-0.003843,-0.012337,-0.017882,-0.022952,0.014284,-0.014101,0.025557,0.025592,-0.002927,0.028277,1
378,0.001897,-0.031048,-0.015354,-0.016124,-0.008637,-0.008784,0.004823,0.026671,-0.0138,-0.017909,0.009359,0.032675,0.00402,-0.004627,-0.013134,0.004306,0.003183,0.047001,0.016476,-0.05882,-0.038404,-0.000283,-0.000831,-0.014222,-0.016596,-0.033355,-0.063734,-0.003307,-0.023716,0.029755,-0.011507,1
379,-0.053721,-0.029271,-0.019375,-0.065117,0.052152,-0.060944,0.036499,0.000296,0.00856,-0.004561,0.000289,0.025514,-0.033582,0.000923,0.00367,-0.019624,0.011701,0.021815,0.009365,-0.021198,-0.040017,0.01044,0.0087,-0.013953,-0.007229,-0.007981,-0.009429,0.030684,0.004513,0.009191,0.006776,1
380,-0.046944,-0.049016,-0.02632,-0.062834,0.042963,-0.032742,0.060412,-0.008059,0.007993,-0.034989,-0.002619,0.04681,-0.018957,-0.010998,0.024757,-0.015546,0.024167,0.010477,-0.006617,-0.013708,-0.048494,0.027,0.02219,-0.031034,-0.00813,-0.020812,0.013273,0.024686,0.010381,0.013338,0.039511,1
381,-0.002954,-0.021701,0.013926,-0.044792,0.011238,-0.030235,-0.004086,0.0023,-0.004586,-0.011763,-0.02998,0.003219,-0.004815,-0.023371,0.02173,-0.031954,0.013031,-0.008217,0.029642,-0.011161,-0.017717,0.004462,0.016724,0.0103,0.030028,-0.013219,-0.027239,0.003094,-0.004871,0.025631,0.011458,1
382,0.01824,-0.047561,0.002816,-0.02055,0.01391,0.005855,-0.00079,0.009297,-0.014547,-0.014237,0.004267,-0.098464,0.026169,-0.027801,-0.024682,-0.039868,-0.026677,-0.007981,0.049979,-0.003432,0.039098,0.023966,0.022606,-0.018949,0.018023,-0.012629,0.019989,0.002277,0.02076,0.017704,0.043578,1
383,-0.031126,-0.03044,0.009954,-0.008112,-0.000615,-0.005074,0.044041,-0.049134,0.001001,-0.032973,-0.044643,0.037077,-0.009421,-0.01413,0.059455,-0.004607,0.0007,-0.026289,0.018973,0.016141,-0.050325,-0.008652,0.025241,-0.038746,0.054758,0.014965,-0.015467,0.005165,0.022491,0.004575,0.059031,1
384,-0.016145,-0.003426,-0.030664,-0.105251,0.011813,0.031957,-0.008097,0.05028,0.016398,0.012359,-0.034823,-0.034139,-0.049894,0.028669,0.021694,-0.05069,-0.065757,0.009299,0.004465,-0.092342,-0.0422,-0.008127,-0.000833,-0.03937,0.003078,-0.054868,-0.032642,0.034524,0.028391,0.016644,-0.09342,1
385,0.018362,-0.03617,0.025947,-0.021411,0.030038,0.003103,0.016636,-0.049738,0.009118,0.017173,-0.061179,-0.056282,0.065521,-0.0626,0.007994,-0.003112,-0.044845,-0.061195,0.081765,-0.014578,-0.031489,0.006823,0.044943,-0.029206,0.047036,-0.003832,-0.01395,-0.059143,0.04774,0.037789,0.064945,1
386,-0.008788,-0.039339,-0.021454,-0.021663,-0.013351,-0.020032,-0.011199,-0.013195,-0.014967,-0.025278,0.05098,-0.051652,-0.004681,0.008893,-0.016723,-0.037673,-0.017471,0.01995,0.004963,-0.069435,-0.035629,-0.006702,0.016742,-0.007385,-0.003607,0.003136,0.002172,0.025461,0.014741,-0.006342,0.02792,1
387,-0.001728,-0.019098,-0.015364,0.007689,-0.018026,0.008869,-0.002182,0.008836,-0.01657,-0.014179,0.036851,-0.00278,-0.01286,-0.003638,-0.022274,0.021108,-0.01046,0.027123,0.039487,-0.027565,-0.034397,-0.004145,0.004631,-0.016019,0.01657,-0.034597,-0.032777,-0.040742,-0.035702,0.047467,0.002441,1
388,0.01993,-0.01603,0.030984,0.013664,-0.015975,0.044551,-0.016164,-0.032746,-0.069583,-0.01259,-0.013134,0.02102,0.00774,-0.04007,-0.044024,0.028962,0.006237,0.006376,-0.002486,-0.027573,-0.011899,-0.024587,0.016417,-0.038245,0.080105,0.016903,-0.033308,0.009077,0.032969,-0.013027,0.010018,1
389,0.021467,-0.102998,0.016362,-0.048836,0.014925,0.089249,0.015209,0.004388,-0.057066,-0.069227,0.016289,0.007374,-0.011675,-0.027659,0.002071,0.011972,-0.059053,-0.008206,0.037098,0.036572,0.034701,0.022081,0.043767,-0.007282,-0.028158,-0.049961,-0.006918,0.007523,0.049446,0.016364,0.021672,1
390,0.010134,-0.045209,-0.000677,-0.027852,0.013975,-0.026193,-0.005715,-0.021235,-0.021449,-0.031158,0.043847,-0.048048,-0.016288,-0.000085,-0.033452,-0.042503,-0.0143,0.012582,0.012854,-0.058946,-0.037373,0.029144,0.00562,-0.002457,0.016538,0.012388,0.018732,0.043217,0.014951,0.000416,0.028823,1
391,0.016123,-0.025844,0.00151,-0.012438,0.006805,-0.004209,-0.005572,-0.017664,-0.019054,-0.01924,0.030464,0.020851,-0.014679,-0.027679,-0.039105,0.008723,-0.020866,0.00592,0.05643,-0.007869,-0.04082,0.041802,-0.012972,-0.014868,0.021821,-0.032348,-0.013088,-0.036434,-0.034506,0.055995,0.021427,1
392,0.028609,-0.003035,0.012943,-0.03178,0.019329,-0.026354,-0.025395,-0.025834,0.00021,-0.035903,0.000958,-0.002028,-0.004829,-0.013685,0.000358,-0.035851,0.002454,-0.002134,0.032384,-0.008512,-0.010761,0.014647,0.021988,0.0315,0.031832,-0.034289,-0.014289,0.019796,-0.025398,0.004552,0.00546,1
393,-0.034124,0.048998,-0.010422,0.009545,-0.014446,0.004182,0.021109,-0.011957,-0.025499,-0.003667,0.014228,-0.022101,-0.001523,0.011485,0.021993,0.024302,-0.031314,-0.006851,0.02965,0.036214,-0.04563,-0.037341,0.034034,-0.006395,0.032994,-0.018741,-0.011335,-0.022129,-0.008508,-0.008803,-0.016376,1
394,-0.006363,-0.008647,0.065429,-0.058457,0.022388,-0.041669,-0.016152,-0.00444,-0.021744,0.03984,-0.005221,0.014618,0.011421,0.026824,0.010173,0.007255,0.019193,0.032244,-0.023024,-0.007845,-0.021546,0.002603,-0.013511,0.06996,0.035739,-0.02973,0.00581,-0.012281,0.031462,0.012829,0.035953,1
395,0.000144,0.026579,0.075864,-0.001599,-0.014965,-0.017998,0.023938,-0.035535,-0.018363,0.038741,-0.019123,0.043037,0.037142,0.026924,-0.004612,0.051551,-0.023096,0.026438,-0.01066,0.019455,-0.026757,-0.01785,-0.053711,0.033179,0.073737,-0.005211,-0.006407,-0.000011,0.05338,0.00439,0.033923,1
396,0.001186,-0.062121,0.052104,-0.105382,-0.002129,0.023961,0.024879,-0.007367,-0.013094,0.003541,0.012083,0.021737,0.001715,0.04173,0.040458,0.024617,-0.083011,0.003473,0.000079,0.06218,-0.010685,0.039829,-0.018907,0.055631,-0.028829,-0.045126,0.03346,0.009929,0.066003,0.005388,0.045846,1
397,0.083863,0.010065,-0.003429,-0.037693,-0.085884,-0.059743,0.014982,0.014959,0.008247,0.051859,0.056035,-0.039038,-0.025333,0.001177,-0.053731,0.089737,0.05675,-0.038536,-0.072492,0.041947,0.065224,-0.027848,0.058411,-0.061117,0.065391,-0.038952,-0.024426,-0.046062,0.068969,-0.05161,-0.042502,1
398,-0.009554,0.000379,-0.033203,-0.031582,0.014671,-0.027759,-0.042977,-0.06545,0.054872,0.070464,0.010229,-0.022534,0.056197,-0.024005,-0.077911,0.074208,0.053454,0.002369,0.029821,-0.021271,-0.020792,-0.005793,0.038058,-0.064044,0.036293,-0.005698,-0.059673,-0.025448,-0.04473,-0.022519,-0.046302,1
399,-0.063089,0.009972,0.024185,-0.056122,-0.010123,-0.02238,-0.028433,-0.005452,-0.018761,0.056673,0.012305,0.006367,-0.011723,0.01937,0.042426,0.018884,0.003786,0.00017,-0.015309,-0.009802,-0.017699,-0.054452,-0.006867,0.036956,0.044227,-0.026887,0.010188,-0.04614,0.041281,0.021662,0.042855,1
400,0.02267,0.009949,0.005406,-0.007923,-0.076624,-0.01093,0.069953,0.04443,0.026738,-0.018382,0.008383,-0.007166,-0.011486,0.02465,-0.009603,0.03735,-0.015206,-0.002888,0.041981,0.019351,-0.046496,-0.019065,-0.042925,0.011578,0.019196,0.018274,-0.063543,-0.018392,0.018212,0.049078,-0.052289,1
401,-0.08483,-0.034015,0.000252,-0.061319,-0.002469,-0.011478,-0.014268,-0.039571,0.002052,0.067606,-0.00512,0.010051,0.018042,0.008576,0.027164,0.033377,-0.021492,-0.002114,0.018563,0.044066,-0.008867,-0.02716,-0.003548,0.004681,0.00532,-0.007643,0.011259,-0.075579,0.045545,0.009181,0.095474,1
402,-0.035704,-0.055382,-0.041271,-0.046117,-0.017478,0.006452,-0.008518,0.018977,-0.007398,-0.012572,0.037446,-0.022172,-0.060205,0.03666,-0.000631,-0.028076,-0.071379,-0.000065,0.024443,-0.038109,0.011348,-0.024206,0.005978,-0.03787,-0.024489,-0.012486,-0.021078,0.055921,0.038094,0.01725,-0.0026,1
403,-0.07765,-0.01008,-0.018097,-0.010893,0.019506,-0.002081,0.005215,0.014595,0.027327,0.030423,0.000046,0.008117,0.026738,0.017686,0.031556,0.007112,-0.003103,0.010707,-0.00406,0.061582,0.012578,-0.000843,-0.005522,0.036637,0.066743,-0.037869,-0.013028,-0.07879,0.069542,-0.002846,0.032803,1
404,-0.073769,-0.009205,-0.012333,0.02527,-0.00819,0.006849,-0.059179,0.012548,-0.030574,0.065765,-0.010065,0.00899,0.00722,0.045936,0.026323,-0.004323,-0.039921,0.013657,-0.021942,0.067319,-0.013898,0.020531,-0.007871,0.01929,0.089144,-0.004552,-0.063894,-0.08509,0.093952,-0.047262,-0.005377,1
405,0.011572,0.009772,-0.012335,-0.010163,-0.030271,-0.000721,-0.013843,-0.008049,-0.010989,-0.016591,0.009134,0.019614,0.041439,0.019838,-0.018528,-0.026011,0.00515,0.035363,0.008344,-0.011771,-0.011648,0.017843,-0.009955,-0.013077,-0.024854,-0.04202,-0.023566,0.022311,-0.014858,-0.010701,-0.011976,1
406,0.04698,-0.016496,-0.039677,-0.020338,0.005735,0.032473,0.005516,0.018212,-0.024528,-0.027418,0.010484,0.011313,-0.033616,-0.020897,-0.078372,-0.0037,-0.015276,0.049489,0.01545,-0.03092,0.008663,0.037367,0.021893,-0.02299,0.044705,-0.012849,0.002808,0.020772,-0.024296,-0.025228,0.031459,1
407,-0.005316,-0.036151,-0.04585,0.026438,0.035136,0.008941,0.043284,0.020469,-0.011718,-0.051114,0.025239,0.023861,0.016757,0.007906,-0.012096,0.000579,0.029264,0.052347,0.004617,-0.023649,0.033624,0.000268,0.030278,-0.055298,-0.039654,-0.062001,-0.024118,0.007653,0.01099,-0.009851,0.0325,1
408,-0.007681,-0.031703,-0.016603,0.001055,-0.019238,-0.030969,0.051469,-0.066814,0.061467,-0.023729,0.033508,0.009288,0.037491,-0.015841,-0.018686,0.070335,0.04201,-0.026531,0.042971,0.02549,-0.036909,-0.032474,0.05365,0.002109,0.034751,0.010813,-0.028313,-0.017145,-0.008536,-0.000149,0.003184,1
409,0.039792,0.054377,0.018808,-0.051895,0.054438,0.055482,0.016671,0.041806,0.010674,0.012248,-0.068697,-0.054988,0.018822,0.01947,-0.00315,-0.015553,-0.011616,0.013449,-0.002566,-0.094232,-0.066578,0.028142,-0.029849,-0.027055,0.064571,-0.032062,-0.020187,0.031084,0.033925,-0.005844,-0.091622,1
410,0.002999,-0.03121,-0.014425,-0.027378,-0.000328,-0.002701,-0.003618,0.000183,0.032939,-0.011967,0.059523,-0.059878,0.001011,0.026053,-0.003271,0.050636,0.008555,-0.020246,0.043919,0.049636,0.003724,-0.00233,0.048726,0.033655,0.002316,-0.030028,-0.036703,-0.008391,-0.008662,-0.003033,-0.076691,1
411,0.035801,-0.021965,0.02564,0.013093,0.002209,0.028946,0.031473,0.00462,-0.018403,-0.036205,-0.005416,-0.052336,-0.007308,0.031333,-0.012047,0.015406,-0.033734,0.020946,0.042822,0.023896,0.029524,-0.008883,0.006308,0.01752,0.025327,0.017694,-0.024982,0.059891,0.032545,-0.023287,-0.010056,1
